Unnamed: 0,ligand_name,Minimum Energy,Smiles,IC50,pIC50
186,ligand_131,2.9,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)COC5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,13.0,7.886056647693163
187,ligand_1274,-3.9,COCc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(C)(C)C)cc4c3)n2)c1,21.1,7.675717544702307
188,ligand_3838,-8.3,,,
189,ligand_1158,-6.2,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)ncn5C)n3)c3ccccc23)cc1,14.0,7.853871964321762
190,ligand_3602,-8.1,,,
191,ligand_1345,-7.6,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cc(C#N)cc(C(=O)O)c2)c1,2.7,8.568636235841012
192,ligand_1716,-7.2,c1ccc(-c2cc(Nc3nccc(OC4CCNCC4)n3)ccc2N2CCOCC2)cc1,46.9,7.328827157284917
193,ligand_1032,-7.6,FC(F)(F)c1ccnc(Nc2cc(-c3ccccc3)cc(N3CCCOCC3)c2)n1,367.7,6.434506370131138
194,ligand_841,-1.9,CC1(C)C[C@@](O)(c2ncc(-c3cc(Nc4nccc(C(F)(F)F)n4)cc(-c4ccc(N)nc4)c3)s2)CC[C@@H]1C(=O)O,1.289,8.889747082646597
195,ligand_1135,10.4,CCNCC(=O)N1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CO)C4)n3)cc2)CC1,38.0,7.42021640338319
196,ligand_3249,-7.5,,,
197,ligand_196,-8.8,C[C@H]1CCCN1c1cccc(Nc2cc(-c3cccc(C(N)=O)c3)nn3ccnc23)n1,16.05,7.794524963259109
198,ligand_2523,-7.1,CCN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(NCCCO)n3)cc2)CC1,72.0,7.142667503568731
199,ligand_2847,-6.5,Nc1ccccc1COc1ccc(Nc2nccc(-c3nccs3)n2)cc1,500.0,6.301029995663981
200,ligand_1368,-6.8,Cc1cc(C)cc(Nc2nccc(-c3ncc(C)s3)n2)c1,200.0,6.698970004336019
201,ligand_394,-8.2,COc1c(F)cc(-c2cc(O[C@H](C)[C@H]3CNC(=O)C3)c3cccnc3c2)cc1F,2.5,8.602059991327963
202,ligand_1021,-7.6,Cn1ccc2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)nnc3C(N)=O)cccc21,0.36,9.443697499232712
203,ligand_3443,-8.8,,,
204,ligand_3949,-7.5,,,
205,ligand_1422,2.2,CCc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)N5CCN(C)CC5)cc4c3)n2)c1,44.9,7.347753658996677
206,ligand_3077,2.3,CCOC(=O)OC(C)OC(=O)C1CCC(C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,21.0,7.67778070526608
207,ligand_1511,1.8,COC(=O)c1ccc2c(c1)CCC[C@]2(O)c1ncc(-c2cc(C)cc(Nc3cc(-c4c[nH]nn4)ccn3)n2)s1,1.62,8.790484985457368
208,ligand_2734,-7.1,COc1ccc(-c2nc3c(NCC4CCNCC4)c(Cl)cnc3[nH]2)cc1,5.0,8.301029995663981
209,ligand_551,-7.2,CC(C)Nc1nc(-c2ccc(CCN3CCCCC3)cc2)cc2ncn(C)c(=O)c12,143.0,6.844663962534939
210,ligand_1450,-4.9,CC/C=C\c1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)c1,2.684,8.571217488503045
211,ligand_966,-7.9,CN1CCN(CCNc2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2S(C)(=O)=O)CC1,60.0,7.221848749616356
212,ligand_2402,-8.0,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1ccc2cnn(C(F)F)c2c1,0.36,9.443697499232712
213,ligand_2817,-7.0,CN(C)c1ccc(-c2cc3ncccc3c(N(C)CCCN)n2)cc1,72.0,7.142667503568731
214,ligand_1723,-7.4,Cn1cnc2cc(-c3ccc(NCCN4CCOCC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O,94.0,7.026872146400302
215,ligand_124,-6.2,COc1ccc(Nc2nc(-c3ccc(C(N)=O)c(C)c3)cn3ccnc23)cc1OC,64.1,7.193141970481182
216,ligand_3930,-8.0,,,
217,ligand_3460,-8.2,,,
218,ligand_3238,-7.5,,,
219,ligand_3218,-7.2,,,
220,ligand_2894,-8.0,Cc1cc(Nc2nn(Cc3cccnc3)c(=O)c3ccccc23)[nH]n1,6530.0,5.185086818724926
221,ligand_187,-7.3,NC(=O)C1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)CC1,500.0,6.301029995663981
222,ligand_3190,-4.8,,,
223,ligand_440,-6.3,CC(C)Nc1nc(NCCCN2CCN(C)CC2)cc2ncn(C)c(=O)c12,1860.0,5.730487055782084
224,ligand_3213,-7.7,,,
225,ligand_1964,-8.0,COCCNc1nc(-c2ccc(C(=N)NO)cc2)cc2ncn(C)c(=O)c12,548.0,6.261219441515631
226,ligand_3823,-8.1,,,
227,ligand_792,-6.6,Cn1cnc2cc(-c3ccc(C(C)(C)N)cc3)nc(NCCO)c2c1=O,200.0,6.698970004336019
228,ligand_3030,4.5,Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N[C@H]5[C@@H]6CNC[C@@H]65)cc4c3)n2)c1,8.2,8.086186147616283
229,ligand_222,-7.7,C[C@H](Nc1nc(-c2ccc(C(C)(C)O)nc2)cc2ncn(C)c(=O)c12)c1ccccc1,4464.0,5.350275814070478
230,ligand_2081,-5.0,C[C@@H](O)CNc1ccc(-c2cc3ncn(C)c(=O)c3c(N[C@@H]3CCOC3)n2)cc1S(C)(=O)=O,45.0,7.346787486224656
231,ligand_2246,7.4,COCCOC(=O)C1CCC(C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,6.4,8.193820026016112
232,ligand_1558,-7.3,CCN(Cc1ccc(-c2cc(OCc3ncccc3C(N)=O)c3cccnc3c2)cc1)C(C)=O,1.6,8.795880017344075
233,ligand_424,-8.4,O=C(O)c1cccc(-c2cc(Nc3cccc(N4CC5CC5C4)n3)c3nccn3n2)c1,442.45,6.354135800561655
234,ligand_98,-6.9,Cc1cc(C)cc(Nc2nccc(-n3cc(CN4CC[C@@H](O)C4)c(C)n3)n2)c1,3.5,8.455931955649724
235,ligand_3490,-6.7,,,
236,ligand_1594,-6.1,CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CO)C4)n3)cc2)CC1,78.0,7.107905397309519
237,ligand_1860,-7.1,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCC6CCCO6)ccn5)n4)ccc3[nH]2)CC1,30.2,7.519993057042849
238,ligand_3653,-8.2,,,
239,ligand_1560,-7.2,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CCC[C@H]3O)c2c1=O,280.0,6.552841968657781
240,ligand_3417,-7.7,,,
241,ligand_1663,-2.7,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C(F)F)cn4C)n2)cc1CN1C[C@@H](O)CO1,24.43,7.612076533026563
242,ligand_1186,-5.1,Cc1cc(Nc2cc(C(F)F)ccn2)nc(-c2cnc(C(C)(O)C3CCC(C(=O)O)CC3)s2)c1,0.5,9.30102999566398
243,ligand_3427,-3.3,,,
244,ligand_801,-8.2,NC(=O)c1cccnc1COc1cc(-c2ccc(S(=O)(=O)C(F)(F)F)cc2)cc2ncccc12,11.8,7.928117992693875
245,ligand_3767,-7.7,,,
246,ligand_3102,-2.4,Cc1cc(Nc2nccc(-c3cn(C(C)C)cn3)n2)cc2cc(C(=O)N(C)C)[nH]c12,60.8,7.216096420727265
247,ligand_336,3.2,Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)NCCCN5CCOCC5)cc4c3)n2)c1,9.7,8.013228265733755
248,ligand_2833,-6.8,NCCCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,230.0,6.638272163982407
249,ligand_2770,-7.4,N#Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)nnc3C(N)=O)cccc12,0.8,9.096910013008056
250,ligand_1263,-5.5,Cn1cnc2cc(-c3ccc(S(=O)(=O)CCN4CCOCC4)cc3)nc(NCCO)c2c1=O,168.0,6.774690718274137
251,ligand_2527,-8.0,Cc1nc2ccc(-c3cc(OCc4ncccc4C(N)=O)c4cccnc4c3)cc2s1,11.7,7.931814138253839
252,ligand_2459,-7.6,CCc1c(C(=O)O)cccc1-c1cc(C)cc(Nc2nccc(C(F)(F)F)n2)c1,560.0,6.251811972993799
253,ligand_129,-7.4,Cn1ccc(-n2ccc3c(Nc4nc(NCC5(N)CCC5)nnc4C(N)=O)cccc32)n1,0.85,9.070581074285707
254,ligand_1176,-7.7,CC(C)(O)c1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,176.4,6.753501419204199
255,ligand_2705,2.0,COc1ccc(Nc2nc(-c3cccc(C(=O)Nc4ccc(-c5nn[nH]n5)cc4)c3)cn3ccnc23)cc1OC,1.5,8.823908740944319
256,ligand_1609,-8.2,Cc1cc(-c2cc3ncn(C)c(=O)c3c(N[C@@H]3CCOC3)n2)ccc1C1CCNCC1,51.4,7.289036881004725
257,ligand_1629,-6.9,CC(C)Nc1nc(-c2ccc(N[C@H](C)CO)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,357.0,6.447331783887806
258,ligand_3422,-7.3,,,
259,ligand_3301,-7.2,,,
260,ligand_2891,-7.4,Cc1cc(Nc2nn(C(C)C)c(=O)c3cc(N4CCN(C)CC4)ccc23)[nH]n1,5360.0,5.27083521030723
261,ligand_2365,26.1,O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCC(N2CCCCC2=O)CC1,45.0,7.346787486224656
262,ligand_2108,-8.0,Cc1nc2cc(N[C@@H]3CCCC[C@@H]3N)nc(Nc3cccc4c(C)c[nH]c34)c2c(=O)[nH]1,480.0,6.318758762624412
263,ligand_103,-7.0,COc1ccc2c(c1)c(/C=C1\C(=O)Nc3ccc(S(N)(=O)=O)cc31)cn2CC(=O)O,850.0,6.070581074285707
264,ligand_2418,-6.2,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccc(C(N)=O)cc4)CC3)nc2)c1,3.0,8.522878745280337
265,ligand_2748,-5.4,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NC[C@H]3CCCO3)[nH]c12,3.7,8.431798275933005
266,ligand_1712,-7.1,COC(=O)Cc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,189.5,6.722390785695909
267,ligand_213,-7.9,COc1cc(-c2cc3c(ccc[n+]3[O-])c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cc(OC)c1OC,4.3,8.366531544420413
268,ligand_1921,-6.5,CCOC(=O)CCc1ccc(-c2cc(C)cc(Nc3nccc(C4CC4)n3)c2)cc1,482.9,6.316142794599654
269,ligand_872,3.3,COc1ccc(Nc2cc(N3CCC(NC(=O)c4ccc(C(=O)O)cc4)C3)nn3ccnc23)nc1OC,42.15,7.375202421039239
270,ligand_1984,-7.0,CC(C)Nc1nc(-c2ccc(CN3CCOCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,183.0,6.73754891026957
271,ligand_3377,-7.6,,,
272,ligand_2549,-4.5,CN1C(=O)COCC12CCN(C(=O)c1cc3cc(Nc4nccc(-c5cn(C)cn5)n4)ccc3[nH]1)CC2,11.2,7.950781977329818
273,ligand_288,-7.3,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(N3CCc4cccc(C(=O)O)c4C3)c2c1=O,611.0,6.213958789757446
274,ligand_369,-7.0,CNC(=O)COC1=CCCC(Nc2ncc(F)c(Nc3ccc(C(F)(F)F)c(Cl)c3)n2)=C1,157.0,6.804100347590766
275,ligand_2737,-7.1,CC(C)Nc1nc(-c2ccc(C3(N)CC3)nc2)cc2ncn(C)c(=O)c12,158.0,6.801342913045577
276,ligand_2819,-6.5,CCOc1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1,81.0,7.091514981121351
277,ligand_1364,-7.2,Cc1cc(Nc2nn(C(C)C)c(=O)c3cc(N4CCOCC4)ccc23)[nH]n1,1100.0,5.958607314841775
278,ligand_697,-3.4,CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4C[C@@H](CO)[C@@H](O)C4)n3)cc2)CC1,598.0,6.223298816011589
279,ligand_1404,5.8,CN1CCCN(C(=O)c2cc3cc(Nc4nccc(-c5ccccn5)n4)ccc3[nH]2)CC1,36.1,7.442492798094342
280,ligand_3323,-8.0,,,
281,ligand_691,-6.5,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(NCCC#N)c2c1=O,2825.0,5.548981547844543
282,ligand_3275,-7.5,,,
283,ligand_1912,-0.0,COCCOc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(C)c5[nH]ncc5c4)c3)c3ccccc23)c1,15.0,7.823908740944319
284,ligand_2160,-6.0,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NC[C@H]3CNC(=O)O3)c2c1=O,244.0,6.61261017366127
285,ligand_3742,-8.2,,,
286,ligand_1907,-7.7,CCn1ncc2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)nnc3C(N)=O)cccc21,0.61,9.214670164989233
287,ligand_1856,-5.7,CN(Cc1cncn1C)C(=O)c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1,18.3,7.73754891026957
288,ligand_1411,-6.6,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4ccccn4)n3)cc(Cl)c2[nH]1,1.0,9.0
289,ligand_2379,-6.6,Cc1nn(-c2ccnc(Nc3ccc4[nH]cc(C(=O)C5CC5)c4c3)n2)cc1CN1C[C@H](O)CO1,13.53,7.8687022034023775
290,ligand_1703,-7.5,Cc1cscc1-c1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)c1,24.57,7.609594843519919
291,ligand_1491,-8.1,Cc1cc(C)cc(Nc2nc(CC3CCCC[C@H]3N)n3ccnc3c2C(N)=O)c1,2.5,8.602059991327963
292,ligand_629,-7.1,CCNc1nc(-c2ccc(C(C)(C)N)nc2)cc2ncn(C)c(=O)c12,269.0,6.570247719997592
293,ligand_1119,-6.9,CC(C)(C)C(=O)Nc1cccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)c1,733.5,6.134599881820699
294,ligand_2105,-4.4,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,4820.0,5.31695296176115
295,ligand_3667,-8.1,,,
296,ligand_372,-6.9,CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(c3)C(N)CCO4)n2)c1,10.7,7.97061622231479
297,ligand_584,-5.4,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(C(C)(C)C)ccn5)n4)ccc3[nH]2)CC1,9.4,8.0268721464003
298,ligand_2557,-7.5,CCNc1nc(-c2ccc(N)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,496.0,6.304518323509803
299,ligand_1739,-6.9,COc1ccc(-c2cc3nc(Br)ccc3c(NCCCN)n2)cc1,120.0,6.920818753952375
300,ligand_577,-7.4,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1cn(CCCC(=O)N3CCOCC3)c3ccccc13)C(=O)N2,133.0,6.876148359032914
301,ligand_2092,-6.4,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OC6CCCOC6)ccn5)n4)ccc3[nH]2)CC1,35.0,7.455931955649724
302,ligand_3728,-8.3,,,
303,ligand_1474,-7.5,COc1ccc(Nc2nc(-c3cccc(N)c3)cn3ccnc23)cc1OC,188.0,6.72584215073632
304,ligand_2465,-4.5,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3cc(Nc4ccc5[nH]ncc5c4)ncn3)c3ccccc23)cc1,57.0,7.244125144327507
305,ligand_3691,-7.3,,,
306,ligand_2821,-6.4,CCNS(=O)(=O)c1ccc2c(c1)/C(=C/c1cn(C)c3ccc(OC)cc13)C(=O)N2,100.0,7.0
307,ligand_146,7.6,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc(C3(O)CCCc4cc(-c5nnn[nH]5)ccc43)s2)c1,0.68,9.167491087293763
308,ligand_1487,6.4,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc(C#N)c4)CC3)nc2)c1,7.0,8.154901959985743
309,ligand_447,-5.9,CN(C)C(=O)c1cc2ccc(Nc3nccc(-c4cc(O[C@H]5CCC(=O)NC5)ccn4)n3)cc2n1C,2.1,8.67778070526608
310,ligand_505,-6.7,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)ccc2[nH]1,133.0,6.876148359032914
311,ligand_842,30.1,CC(=O)N1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(N4Cc5cccc(N(C)S(C)(=O)=O)c5C4)n3)cc2)CC1,5.1,8.292429823902063
312,ligand_56,5.6,c1cn2cc(-c3cnc4nc[nH]c4c3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,13.4,7.872895201635193
313,ligand_2616,-6.8,NS(=O)(=O)c1ccc(CCNc2nccn(-c3cccc(F)c3)c2=O)cc1,27000.0,4.568636235841013
314,ligand_260,-7.8,Cc1cc(C)cc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)n3ccnc3c2C(N)=O)c1,6.0,8.221848749616356
315,ligand_1068,-7.8,C[C@H](NS(C)(=O)=O)c1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1,302.0,6.519993057042849
316,ligand_48,-8.6,Cc1cc(Nc2nn(-c3ccc(Cl)cc3)c(=O)c3ccccc23)n[nH]1,1186.0,5.925915310971756
317,ligand_2066,-7.4,CC(C)Nc1nc(-c2ccc(NS(C)(=O)=O)cc2)cc2ncn(C)c(=O)c12,620.0,6.2076083105017466
318,ligand_2552,0.8,CN(C)C(=O)c1cc2ccc(Nc3nccc(-c4cc(OC5COC5)ccn4)n3)cc2n1C,32.8,7.484126156288321
319,ligand_2491,-8.3,CC1CCCN1c1cccc(Nc2cc(-c3ccc(F)cc3)nn3ccnc23)n1,488.26,6.311348853210932
320,ligand_519,2.5,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4ccc5ccccc5c4)CC3)nc2)c1,58.0,7.236572006437063
321,ligand_938,-7.4,Cn1cnc2cc(-c3ccc(C(C)(C)N)cc3)nc(NC3CCOC3)c2c1=O,133.0,6.876148359032914
322,ligand_2935,-6.9,CC(C)(CO)NC(=O)c1c[nH]c2ncc(-c3nn(CCC(O)CO)c4cc(F)ccc34)nc12,16.0,7.795880017344075
323,ligand_102,-6.1,Nc1ccccc1COc1ccc(Nc2nccc(-c3nccs3)n2)cc1,500.0,6.301029995663981
324,ligand_3915,-7.1,,,
325,ligand_3390,-8.3,,,
326,ligand_2273,0.2,O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCC(N2CCOCC2)CC1,24.2,7.616184634019569
327,ligand_2408,-7.2,CC(C)(C)n1cc2cc(Nc3nc(N[C@@H]4CCOC[C@@H]4N)nnc3C(N)=O)cc(Cl)c2n1,0.41,9.387216143280265
328,ligand_3127,-6.7,CN(C)CCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,750.0,6.1249387366083
329,ligand_2694,-6.9,Cc1cc(C)nc(Nc2cc(NCC3(N)CC3)cnc2C(N)=O)c1,0.5,9.30102999566398
330,ligand_2985,-8.2,CC1CCCN1c1cccc(Nc2cc(-c3cccc(CO)c3)nn3ccnc23)n1,24.85,7.604673606930649
331,ligand_3115,-8.2,N[C@H]1COCC[C@H]1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,22.0,7.657577319177793
332,ligand_1352,-4.8,CN(C)CCN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5ccccn5)n4)ccc3[nH]2)CC1,37.4,7.42712839779952
333,ligand_1426,-6.3,CNC(=O)c1cc2cc(Nc3nccc(-c4ccccn4)n3)cc(OC)c2[nH]1,4.1,8.387216143280265
334,ligand_1822,31.4,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N3CCN(C(=O)C4CCCO4)CC3)[nH]c12,20.8,7.681936665037238
335,ligand_3493,-8.1,,,
336,ligand_2428,-7.9,CC(C)Nc1nc(-c2ccc(N3CCO[C@H](C)C3)cc2)cc2ncn(C)c(=O)c12,581.0,6.235823867609669
337,ligand_2388,-7.1,COCC(C)Nc1nc(-c2ccc(N3CCOCC3)cc2)cc2c1C(=O)N(C)CN2,897.0,6.047207556955908
338,ligand_1611,-8.1,CC(C)Nc1nc(-c2ccc(C3CCC(=O)N3)cc2)cc2ncn(C)c(=O)c12,276.0,6.559090917934782
339,ligand_3912,-7.8,,,
340,ligand_351,-7.4,CN(C)c1ccc(-c2cc3ncn(C)c(=O)c3c(NCCCO)n2)cc1,82.1,7.085656842880559
341,ligand_3113,-6.4,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CC[C@@H](O)C1,1.0,9.0
342,ligand_2346,-7.1,COc1cc(-c2cc3ncccc3c(NC[C@H]3CNC(=O)O3)n2)cc(OC)c1OC,3332.8,5.477190747396329
343,ligand_1420,-7.9,CC[C@@H](C)Oc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)N5CCN(C)CC5)cc4c3)n2)c1,2.4,8.619788758288394
344,ligand_1439,-7.0,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cccc(F)n4)n3)cc(Cl)c2[nH]1,17.4,7.7594507517174
345,ligand_3492,-5.3,,,
346,ligand_902,-3.1,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5cn[nH]c5c4)n3)c3ccccc23)cc1,1086.0,5.964170174747172
347,ligand_2069,-7.8,COc1cc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)ccc1Cl,14.5,7.838631997765025
348,ligand_2335,-3.9,O=C(c1cc2cc(Nc3nccc(-c4cc(OCCCO)ccn4)n3)ccc2[nH]1)N1CCOCC1,16.8,7.774690718274137
349,ligand_1104,-7.9,COc1ccc(-c2cc(OCc3ncccc3C(N)=O)c3cccnc3c2)nc1,70.1,7.154281982033341
350,ligand_508,-3.9,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCCCN3CCOCC3)[nH]c12,14.1,7.85078088734462
351,ligand_2397,-5.5,Cc1nnc(-c2nn(C)c3ccc(Nc4nccc(-c5cc(CN(C)C)n(C)n5)n4)cc23)o1,0.13,9.886056647693165
352,ligand_3682,-8.0,,,
353,ligand_3278,-8.9,,,
354,ligand_261,-6.7,COCCOc1ccc2c(Nc3cc(C)[nH]n3)nn(C(C)C)c(=O)c2c1,894.0,6.048662481204082
355,ligand_130,-7.8,Cn1cnc2cc(-c3ccc(C4CCC(=O)N4)cc3)nc(N[C@@H]3CCOC3)c2c1=O,282.0,6.549750891680639
356,ligand_300,-3.9,CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCC[C@H](CO)C4)n3)cc2)CC1,177.0,6.752026733638194
357,ligand_83,0.5,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccc5c(c4)CNC5=O)CC3)nc2)c1,2.0,8.698970004336019
358,ligand_2696,-3.6,Cn1cnc2cc(-c3ccc(OC[C@@H]4CCCN4Cc4ccccc4)cc3)nc(N3CC[C@H](CO)C3)c2c1=O,630.0,6.200659450546418
359,ligand_1140,10.4,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4c(C)[nH]c5ccccc45)CC3)nc2)c1,11.0,7.958607314841775
360,ligand_3087,-8.7,Cc1ccc2c(-c3cnc4[nH]cc(C(=O)NC5(C)CCNC5)c4n3)nn(C)c2c1,34.0,7.468521082957745
361,ligand_2869,-7.3,COCc1ccc2c(Nc3cc(C)[nH]n3)nn(C(C)C)c(=O)c2c1,1250.0,5.903089986991944
362,ligand_2291,8.3,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3ccc(F)cc3)[nH]c12,12.0,7.920818753952375
363,ligand_3397,-7.9,,,
364,ligand_1645,-7.5,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(Nc3nccs3)c2c1=O,382.0,6.417936637088292
365,ligand_1946,-7.4,CC(C)Nc1nc(-c2ccc(C3CCN(C)CC3)c(F)c2)cc2ncn(C)c(=O)c12,247.0,6.607303046740334
366,ligand_2117,-1.2,COC(=O)C1CCC(C(O)(c2ccc(-c3cc(C)cc(Nc4cc(C(F)(F)F)ccn4)n3)cn2)C2CC2)CC1,16.0,7.795880017344075
367,ligand_2845,-7.0,FC(F)(F)c1ccc(Nc2nccc(-c3nccs3)n2)cc1,500.0,6.301029995663981
368,ligand_2831,-6.7,CN(C)c1ccc(-c2cc3ncccc3c(OCCCO)n2)cc1,200.0,6.698970004336019
369,ligand_1128,-8.0,Cc1cc(Nc2nccc(C(C)C)n2)cc(-c2cnc(C(C)(O)C3CCC(C(=O)O)CC3)s2)c1,2.0,8.698970004336019
370,ligand_2582,15.8,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5scnc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,36.0,7.443697499232712
371,ligand_3161,-5.3,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N(C)Cc3ccn(C)n3)[nH]c12,9.0,8.045757490560675
372,ligand_483,-1.8,CCOC(=O)C1CCC(O)(c2ncc(-c3cc(C)cc(Nc4nccc(C)n4)c3)s2)CC1c1ccccc1,596.0,6.224753740259764
373,ligand_61,-3.1,CCOC(=O)[C@@H]1CC[C@@](O)(c2ncc(-c3cc(C)cc(Nc4nccc(C(F)(F)F)n4)c3)s2)CC1(C)C,49.0,7.309803919971486
374,ligand_1994,-6.9,COc1ccc(-c2cc3ncccc3c(NCc3ccc(=O)[nH]c3)n2)cc1OC,16.0,7.795880017344075
375,ligand_2101,-7.2,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCc4ccn(C)c(=O)c4)cc3)nn3ccnc23)nc1OC,78.95,7.102647865655687
376,ligand_3306,-8.0,,,
377,ligand_3145,-7.1,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(C)CCN)nc12,410.0,6.3872161432802645
378,ligand_1261,-6.7,COCCNc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cn1,210.0,6.6777807052660805
379,ligand_3590,-8.9,,,
380,ligand_1811,-7.4,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1csc2ccccc12,0.29,9.537602002101044
